Circuit Name,Qubit Num,Gate Num,method,lay,cx_ideal,cx_constrained,cx_added,depth_ideal,depth_constrained,seed,layout_time_s,transpile_time_s,size
sym6_145,7,3888,vf2,False,1701,4056,-1,2187,-1,6445,0.017163,0.099838,6243
sym6_145,7,3888,dense,True,1701,3690,1989,2187,4172,6445,0.013650,0.120479,5877
sym6_145,7,3888,trivial,True,1701,4470,2769,2187,4883,6545,0.013066,0.127703,6657
sym6_145,7,3888,sabre,True,1701,4119,2418,2187,4726,6545,0.070368,0.100722,6306
sym6_145,7,3888,vf2,False,1701,4470,-1,2187,-1,6545,0.039962,0.102749,6657
sym6_145,7,3888,dense,True,1701,4116,2415,2187,4649,6545,0.013692,0.120804,6303
sym6_145,7,3888,trivial,True,1701,4416,2715,2187,4853,6645,0.013407,0.101369,6603
sym6_145,7,3888,sabre,True,1701,4080,2379,2187,4687,6645,0.094039,0.100729,6267
sym6_145,7,3888,vf2,False,1701,4416,-1,2187,-1,6645,0.017268,0.125700,6603
sym6_145,7,3888,dense,True,1701,4050,2349,2187,4536,6645,0.013803,0.098801,6237
sym6_145,7,3888,trivial,True,1701,4203,2502,2187,4710,6745,0.013310,0.124344,6390
sym6_145,7,3888,sabre,True,1701,3504,1803,2187,4170,6745,0.066725,0.115329,5691
sym6_145,7,3888,vf2,False,1701,4203,-1,2187,-1,6745,0.016911,0.100047,6390
sym6_145,7,3888,dense,True,1701,3822,2121,2187,4336,6745,0.013632,0.120361,6009
sym6_145,7,3888,trivial,True,1701,4356,2655,2187,4811,6845,0.013383,0.122202,6543
sym6_145,7,3888,sabre,True,1701,3462,1761,2187,4101,6845,0.064776,0.093083,5649
sym6_145,7,3888,vf2,False,1701,4356,-1,2187,-1,6845,0.038833,0.101736,6543
sym6_145,7,3888,dense,True,1701,3909,2208,2187,4440,6845,0.013560,0.120280,6096
sym6_145,7,3888,trivial,True,1701,4176,2475,2187,4683,6945,0.013095,0.105204,6363
sym6_145,7,3888,sabre,True,1701,3759,2058,2187,4225,6945,0.101275,0.098390,5946
sym6_145,7,3888,vf2,False,1701,4176,-1,2187,-1,6945,0.018082,0.138617,6363
sym6_145,7,3888,dense,True,1701,4053,2352,2187,4519,6945,0.015314,0.107808,6240
sym6_145,7,3888,trivial,True,1701,4254,2553,2187,4772,7045,0.013525,0.131104,6441
sym6_145,7,3888,sabre,True,1701,3813,2112,2187,4468,7045,0.070562,0.124502,6000
sym6_145,7,3888,vf2,False,1701,4254,-1,2187,-1,7045,0.017283,0.167816,6441
sym6_145,7,3888,dense,True,1701,3990,2289,2187,4559,7045,0.013904,0.125774,6177
sym6_145,7,3888,trivial,True,1701,4248,2547,2187,4744,7145,0.013267,0.100340,6435
sym6_145,7,3888,sabre,True,1701,3738,2037,2187,4261,7145,0.091346,0.095079,5925
sym6_145,7,3888,vf2,False,1701,4248,-1,2187,-1,7145,0.016775,0.121143,6435
sym6_145,7,3888,dense,True,1701,3852,2151,2187,4371,7145,0.013382,0.116673,6039
sym6_145,7,3888,trivial,True,1701,4188,2487,2187,4684,7245,0.013234,0.099233,6375
sym6_145,7,3888,sabre,True,1701,3585,1884,2187,4244,7245,0.090082,0.094323,5772
sym6_145,7,3888,vf2,False,1701,4188,-1,2187,-1,7245,0.016899,0.121811,6375
sym6_145,7,3888,dense,True,1701,4032,2331,2187,4465,7245,0.013640,0.098666,6219
sym6_145,7,3888,trivial,True,1701,3999,2298,2187,4459,7345,0.013248,0.178809,6186
sym6_145,7,3888,sabre,True,1701,3846,2145,2187,4463,7345,0.075472,0.136418,6033
sym6_145,7,3888,vf2,False,1701,3999,-1,2187,-1,7345,0.018308,0.105019,6186
sym6_145,7,3888,dense,True,1701,3948,2247,2187,4473,7345,0.013960,0.127713,6135
sym6_145,7,3888,trivial,True,1701,4278,2577,2187,4807,7445,0.013178,0.234555,6465
sym6_145,7,3888,sabre,True,1701,3888,2187,2187,4499,7445,0.149086,0.106170,6075
sym6_145,7,3888,vf2,False,1701,4278,-1,2187,-1,7445,0.019459,0.140635,6465
sym6_145,7,3888,dense,True,1701,4017,2316,2187,4581,7445,0.014682,0.106011,6204
sym6_145,7,3888,trivial,True,1701,4164,2463,2187,4621,7545,0.013480,0.121696,6351
sym6_145,7,3888,sabre,True,1701,3714,2013,2187,4678,7545,0.069186,0.117472,5901
sym6_145,7,3888,vf2,False,1701,4164,-1,2187,-1,7545,0.017094,0.099469,6351
sym6_145,7,3888,dense,True,1701,3951,2250,2187,4444,7545,0.034292,0.097003,6138
sym6_145,7,3888,trivial,True,1701,4029,2328,2187,4515,7645,0.013097,0.118903,6216
sym6_145,7,3888,sabre,True,1701,3879,2178,2187,4505,7645,0.071263,0.118662,6066
sym6_145,7,3888,vf2,False,1701,4029,-1,2187,-1,7645,0.016986,0.099701,6216
sym6_145,7,3888,dense,True,1701,4191,2490,2187,4642,7645,0.013596,0.123931,6378
sym6_145,7,3888,trivial,True,1701,4155,2454,2187,4682,7745,0.013191,0.100361,6342
sym6_145,7,3888,sabre,True,1701,3735,2034,2187,4282,7745,0.096930,0.095983,5922
sym6_145,7,3888,vf2,False,1701,4155,-1,2187,-1,7745,0.017066,0.124419,6342
sym6_145,7,3888,dense,True,1701,4065,2364,2187,4565,7745,0.013673,0.101035,6252
sym6_145,7,3888,trivial,True,1701,4011,2310,2187,4494,7845,0.013249,0.120487,6198
sym6_145,7,3888,sabre,True,1701,3792,2091,2187,4418,7845,0.066242,0.120236,5979
sym6_145,7,3888,vf2,False,1701,4011,-1,2187,-1,7845,0.016948,0.100285,6198
sym6_145,7,3888,dense,True,1701,4185,2484,2187,4671,7845,0.013743,0.124305,6372
sym6_145,7,3888,trivial,True,1701,4065,2364,2187,4554,7945,0.012994,0.122249,6252
sym6_145,7,3888,sabre,True,1701,3579,1878,2187,4295,7945,0.067279,0.093393,5766
sym6_145,7,3888,vf2,False,1701,4065,-1,2187,-1,7945,0.039764,0.101600,6252
sym6_145,7,3888,dense,True,1701,4020,2319,2187,4543,7945,0.013875,0.124479,6207
sym6_145,7,3888,trivial,True,1701,4407,2706,2187,4874,8045,0.013047,0.103839,6594
sym6_145,7,3888,sabre,True,1701,3846,2145,2187,4486,8045,0.094682,0.098944,6033
sym6_145,7,3888,vf2,False,1701,4407,-1,2187,-1,8045,0.016939,0.127818,6594
sym6_145,7,3888,dense,True,1701,4062,2361,2187,4556,8045,0.013534,0.098554,6249
sym6_145,7,3888,trivial,True,1701,4263,2562,2187,4840,8145,0.013116,0.123630,6450
sym6_145,7,3888,sabre,True,1701,3843,2142,2187,4462,8145,0.071074,0.120506,6030
sym6_145,7,3888,vf2,False,1701,4263,-1,2187,-1,8145,0.017126,0.100390,6450
sym6_145,7,3888,dense,True,1701,4125,2424,2187,4612,8145,0.013128,0.121961,6312
sym6_145,7,3888,trivial,True,1701,4356,2655,2187,4860,8245,0.012995,0.100613,6543
sym6_145,7,3888,sabre,True,1701,3978,2277,2187,4564,8245,0.099646,0.097122,6165
sym6_145,7,3888,vf2,False,1701,4356,-1,2187,-1,8245,0.016785,0.122431,6543
sym6_145,7,3888,dense,True,1701,4044,2343,2187,4431,8245,0.013366,0.118898,6231
sym6_145,7,3888,trivial,True,1701,4380,2679,2187,4809,8345,0.013709,0.102321,6567
sym6_145,7,3888,sabre,True,1701,3759,2058,2187,4478,8345,0.091891,0.096110,5946
sym6_145,7,3888,vf2,False,1701,4380,-1,2187,-1,8345,0.016964,0.124915,6567
sym6_145,7,3888,dense,True,1701,4032,2331,2187,4616,8345,0.013444,0.097761,6219
sym6_145,7,3888,trivial,True,1701,4212,2511,2187,4718,8445,0.013098,0.122594,6399
sym6_145,7,3888,sabre,True,1701,3936,2235,2187,4494,8445,0.066219,0.118803,6123
sym6_145,7,3888,vf2,False,1701,4212,-1,2187,-1,8445,0.016881,0.099805,6399
sym6_145,7,3888,dense,True,1701,4101,2400,2187,4534,8445,0.013618,0.121801,6288
sym6_145,7,3888,trivial,True,1701,4278,2577,2187,4793,8545,0.013097,0.100188,6465
sym6_145,7,3888,sabre,True,1701,4131,2430,2187,4932,8545,0.088155,0.107056,6318
sym6_145,7,3888,vf2,False,1701,4278,-1,2187,-1,8545,0.018125,0.134134,6465
sym6_145,7,3888,dense,True,1701,4152,2451,2187,4541,8545,0.014909,0.105249,6339
sym6_145,7,3888,trivial,True,1701,4398,2697,2187,4902,8645,0.040668,0.104675,6585
sym6_145,7,3888,sabre,True,1701,3960,2259,2187,4461,8645,0.078075,0.119653,6147
sym6_145,7,3888,vf2,False,1701,4398,-1,2187,-1,8645,0.017196,0.122884,6585
sym6_145,7,3888,dense,True,1701,4248,2547,2187,4751,8645,0.014173,0.106636,6435
sym6_145,7,3888,trivial,True,1701,4176,2475,2187,4639,8745,0.013196,0.125581,6363
sym6_145,7,3888,sabre,True,1701,4278,2577,2187,4738,8745,0.076751,0.131037,6465
sym6_145,7,3888,vf2,False,1701,4176,-1,2187,-1,8745,0.018213,0.106813,6363
sym6_145,7,3888,dense,True,1701,4023,2322,2187,4437,8745,0.015143,0.178889,6210
sym6_145,7,3888,trivial,True,1701,4245,2544,2187,4712,8845,0.016330,0.104466,6432
sym6_145,7,3888,sabre,True,1701,3939,2238,2187,4589,8845,0.095859,0.097812,6126
sym6_145,7,3888,vf2,False,1701,4245,-1,2187,-1,8845,0.016784,0.122855,6432
sym6_145,7,3888,dense,True,1701,3858,2157,2187,4439,8845,0.013485,0.095665,6045
sym6_145,7,3888,trivial,True,1701,4212,2511,2187,4658,8945,0.034773,0.099458,6399
sym6_145,7,3888,sabre,True,1701,3735,2034,2187,4307,8945,0.065816,0.116627,5922
sym6_145,7,3888,vf2,False,1701,4212,-1,2187,-1,8945,0.016917,0.119580,6399
sym6_145,7,3888,dense,True,1701,4089,2388,2187,4667,8945,0.013651,0.099003,6276
sym6_145,7,3888,trivial,True,1701,4074,2373,2187,4586,9045,0.012952,0.120310,6261
sym6_145,7,3888,sabre,True,1701,4002,2301,2187,4577,9045,0.069651,0.118537,6189
sym6_145,7,3888,vf2,False,1701,4074,-1,2187,-1,9045,0.016914,0.098280,6261
sym6_145,7,3888,dense,True,1701,4014,2313,2187,4522,9045,0.013470,0.119821,6201
sym6_145,7,3888,trivial,True,1701,4143,2442,2187,4616,9145,0.013127,0.099422,6330
sym6_145,7,3888,sabre,True,1701,4053,2352,2187,4707,9145,0.089296,0.097924,6240
sym6_145,7,3888,vf2,False,1701,4143,-1,2187,-1,9145,0.016739,0.122056,6330
sym6_145,7,3888,dense,True,1701,4212,2511,2187,4840,9145,0.013161,0.099776,6399
sym6_145,7,3888,trivial,True,1701,4389,2688,2187,4874,9245,0.012997,0.123204,6576
sym6_145,7,3888,sabre,True,1701,3744,2043,2187,4270,9245,0.068378,0.118672,5931
sym6_145,7,3888,vf2,False,1701,4389,-1,2187,-1,9245,0.016914,0.101343,6576
sym6_145,7,3888,dense,True,1701,4104,2403,2187,4525,9245,0.035579,0.098767,6291
sym6_145,7,3888,trivial,True,1701,4311,2610,2187,4773,9345,0.012935,0.122108,6498
sym6_145,7,3888,sabre,True,1701,3810,2109,2187,4397,9345,0.067934,0.095868,5997
sym6_145,7,3888,vf2,False,1701,4311,-1,2187,-1,9345,0.038124,0.100548,6498
sym6_145,7,3888,dense,True,1701,4044,2343,2187,4448,9345,0.013521,0.118716,6231
sym6_145,7,3888,trivial,True,1701,4158,2457,2187,4595,9445,0.012710,0.098831,6345
sym6_145,7,3888,sabre,True,1701,3663,1962,2187,4216,9445,0.092486,0.095468,5850
sym6_145,7,3888,vf2,False,1701,4158,-1,2187,-1,9445,0.016797,0.122694,6345
sym6_145,7,3888,dense,True,1701,4002,2301,2187,4445,9445,0.013310,0.097662,6189
sym6_145,7,3888,trivial,True,1701,4422,2721,2187,4888,9545,0.012642,0.124472,6609
sym6_145,7,3888,sabre,True,1701,4032,2331,2187,4635,9545,0.071987,0.120374,6219
sym6_145,7,3888,vf2,False,1701,4422,-1,2187,-1,9545,0.016981,0.101369,6609
sym6_145,7,3888,dense,True,1701,4203,2502,2187,4759,9545,0.013549,0.123026,6390
sym6_145,7,3888,trivial,True,1701,4515,2814,2187,4995,9645,0.013037,0.123961,6702
sym6_145,7,3888,sabre,True,1701,3924,2223,2187,4483,9645,0.070761,0.096720,6111
sym6_145,7,3888,vf2,False,1701,4515,-1,2187,-1,9645,0.016821,0.123249,6702
sym6_145,7,3888,dense,True,1701,4143,2442,2187,4577,9645,0.013414,0.121834,6330
sym6_145,7,3888,trivial,True,1701,4281,2580,2187,4811,9745,0.013039,0.100581,6468
sym6_145,7,3888,sabre,True,1701,4131,2430,2187,4892,9745,0.090787,0.098601,6318
sym6_145,7,3888,vf2,False,1701,4281,-1,2187,-1,9745,0.016999,0.121488,6468
sym6_145,7,3888,dense,True,1701,3900,2199,2187,4473,9745,0.013534,0.096967,6087
sym6_145,7,3888,trivial,True,1701,4308,2607,2187,4769,9845,0.013124,0.123143,6495
sym6_145,7,3888,sabre,True,1701,4407,2706,2187,4832,9845,0.072112,0.124741,6594
sym6_145,7,3888,vf2,False,1701,4308,-1,2187,-1,9845,0.016926,0.100593,6495
sym6_145,7,3888,dense,True,1701,3723,2022,2187,4197,9845,0.013528,0.118238,5910
sym6_145,7,3888,trivial,True,1701,4209,2508,2187,4664,9945,0.013068,0.099249,6396
sym6_145,7,3888,sabre,True,1701,3771,2070,2187,4299,9945,0.089568,0.095675,5958
sym6_145,7,3888,vf2,False,1701,4209,-1,2187,-1,9945,0.016702,0.119978,6396
sym6_145,7,3888,dense,True,1701,3927,2226,2187,4458,9945,0.013471,0.117893,6114
qft_10,10,200,trivial,True,90,189,99,63,173,46,0.001119,0.010098,299
qft_10,10,200,sabre,True,90,147,57,63,156,46,0.003896,0.009081,257
qft_10,10,200,vf2,False,90,189,-1,63,-1,46,0.001579,0.009532,299
qft_10,10,200,dense,True,90,204,114,63,181,46,0.001550,0.009761,314
qft_10,10,200,trivial,True,90,195,105,63,182,146,0.001166,0.009418,305
qft_10,10,200,sabre,True,90,165,75,63,168,146,0.003930,0.009484,275
qft_10,10,200,vf2,False,90,195,-1,63,-1,146,0.001461,0.009570,305
qft_10,10,200,dense,True,90,216,126,63,198,146,0.001517,0.009694,326
qft_10,10,200,trivial,True,90,198,108,63,170,246,0.001156,0.009685,308
qft_10,10,200,sabre,True,90,156,66,63,172,246,0.003911,0.009206,266
qft_10,10,200,vf2,False,90,198,-1,63,-1,246,0.001445,0.009821,308
qft_10,10,200,dense,True,90,225,135,63,169,246,0.001503,0.009720,335
qft_10,10,200,trivial,True,90,195,105,63,186,346,0.001140,0.009436,305
qft_10,10,200,sabre,True,90,156,66,63,190,346,0.003863,0.009365,266
qft_10,10,200,vf2,False,90,195,-1,63,-1,346,0.001474,0.009463,305
qft_10,10,200,dense,True,90,219,129,63,191,346,0.001466,0.009795,329
qft_10,10,200,trivial,True,90,195,105,63,184,446,0.001182,0.009405,305
qft_10,10,200,sabre,True,90,150,60,63,185,446,0.003790,0.009064,260
qft_10,10,200,vf2,False,90,195,-1,63,-1,446,0.001558,0.009613,305
qft_10,10,200,dense,True,90,219,129,63,167,446,0.001435,0.009605,329
qft_10,10,200,trivial,True,90,189,99,63,164,546,0.001138,0.009676,299
qft_10,10,200,sabre,True,90,153,63,63,153,546,0.003923,0.009155,263
qft_10,10,200,vf2,False,90,189,-1,63,-1,546,0.001432,0.009475,299
qft_10,10,200,dense,True,90,201,111,63,160,546,0.001556,0.009595,311
qft_10,10,200,trivial,True,90,183,93,63,157,646,0.001141,0.009517,293
qft_10,10,200,sabre,True,90,162,72,63,161,646,0.003784,0.009466,272
qft_10,10,200,vf2,False,90,183,-1,63,-1,646,0.001472,0.009433,293
qft_10,10,200,dense,True,90,213,123,63,182,646,0.001510,0.009649,323
qft_10,10,200,trivial,True,90,201,111,63,206,746,0.001140,0.009678,311
qft_10,10,200,sabre,True,90,150,60,63,145,746,0.004054,0.009013,260
qft_10,10,200,vf2,False,90,201,-1,63,-1,746,0.001565,0.009457,311
qft_10,10,200,dense,True,90,201,111,63,179,746,0.001567,0.009552,311
qft_10,10,200,trivial,True,90,201,111,63,188,846,0.001146,0.009542,311
qft_10,10,200,sabre,True,90,129,39,63,166,846,0.003743,0.008998,239
qft_10,10,200,vf2,False,90,201,-1,63,-1,846,0.019535,0.009805,311
qft_10,10,200,dense,True,90,213,123,63,181,846,0.001550,0.009790,323
qft_10,10,200,trivial,True,90,195,105,63,154,946,0.001140,0.009754,305
qft_10,10,200,sabre,True,90,144,54,63,164,946,0.003776,0.008891,254
qft_10,10,200,vf2,False,90,195,-1,63,-1,946,0.001581,0.009502,305
qft_10,10,200,dense,True,90,213,123,63,168,946,0.001601,0.009620,323
qft_10,10,200,trivial,True,90,186,96,63,175,1046,0.001150,0.009330,296
qft_10,10,200,sabre,True,90,162,72,63,150,1046,0.003818,0.009416,272
qft_10,10,200,vf2,False,90,186,-1,63,-1,1046,0.001504,0.009261,296
qft_10,10,200,dense,True,90,198,108,63,186,1046,0.001519,0.009727,308
qft_10,10,200,trivial,True,90,201,111,63,167,1146,0.001142,0.009582,311
qft_10,10,200,sabre,True,90,156,66,63,144,1146,0.003663,0.009144,266
qft_10,10,200,vf2,False,90,201,-1,63,-1,1146,0.001436,0.009685,311
qft_10,10,200,dense,True,90,213,123,63,172,1146,0.001465,0.009745,323
qft_10,10,200,trivial,True,90,201,111,63,175,1246,0.001144,0.009847,311
qft_10,10,200,sabre,True,90,159,69,63,179,1246,0.004023,0.009204,269
qft_10,10,200,vf2,False,90,201,-1,63,-1,1246,0.001447,0.009646,311
qft_10,10,200,dense,True,90,219,129,63,166,1246,0.001473,0.009878,329
qft_10,10,200,trivial,True,90,189,99,63,169,1346,0.001137,0.009369,299
qft_10,10,200,sabre,True,90,144,54,63,165,1346,0.003897,0.008952,254
qft_10,10,200,vf2,False,90,189,-1,63,-1,1346,0.001618,0.009543,299
qft_10,10,200,dense,True,90,222,132,63,187,1346,0.001491,0.009668,332
qft_10,10,200,trivial,True,90,189,99,63,151,1446,0.001152,0.009646,299
qft_10,10,200,sabre,True,90,147,57,63,173,1446,0.003788,0.009022,257
qft_10,10,200,vf2,False,90,189,-1,63,-1,1446,0.001550,0.009465,299
qft_10,10,200,dense,True,90,216,126,63,183,1446,0.001543,0.009600,326
qft_10,10,200,trivial,True,90,189,99,63,184,1546,0.001149,0.009394,299
qft_10,10,200,sabre,True,90,153,63,63,151,1546,0.003872,0.009311,263
qft_10,10,200,vf2,False,90,189,-1,63,-1,1546,0.001553,0.009471,299
qft_10,10,200,dense,True,90,210,120,63,167,1546,0.001476,0.009641,320
qft_10,10,200,trivial,True,90,192,102,63,167,1646,0.001196,0.009455,302
qft_10,10,200,sabre,True,90,159,69,63,180,1646,0.003927,0.009240,269
qft_10,10,200,vf2,False,90,192,-1,63,-1,1646,0.001474,0.009685,302
qft_10,10,200,dense,True,90,198,108,63,170,1646,0.001466,0.009469,308
qft_10,10,200,trivial,True,90,192,102,63,176,1746,0.001153,0.009452,302
qft_10,10,200,sabre,True,90,150,60,63,154,1746,0.003846,0.009273,260
qft_10,10,200,vf2,False,90,192,-1,63,-1,1746,0.001544,0.009513,302
qft_10,10,200,dense,True,90,207,117,63,162,1746,0.001459,0.009842,317
qft_10,10,200,trivial,True,90,189,99,63,180,1846,0.018534,0.009680,299
qft_10,10,200,sabre,True,90,138,48,63,147,1846,0.004012,0.009021,248
qft_10,10,200,vf2,False,90,189,-1,63,-1,1846,0.001553,0.009587,299
qft_10,10,200,dense,True,90,216,126,63,195,1846,0.001518,0.009624,326
qft_10,10,200,trivial,True,90,192,102,63,180,1946,0.001144,0.009352,302
qft_10,10,200,sabre,True,90,150,60,63,160,1946,0.003972,0.009056,260
qft_10,10,200,vf2,False,90,192,-1,63,-1,1946,0.001554,0.009445,302
qft_10,10,200,dense,True,90,207,117,63,174,1946,0.001517,0.009734,317
qft_10,10,200,trivial,True,90,183,93,63,150,2046,0.001141,0.009259,293
qft_10,10,200,sabre,True,90,132,42,63,151,2046,0.003823,0.008789,242
qft_10,10,200,vf2,False,90,183,-1,63,-1,2046,0.001531,0.009368,293
qft_10,10,200,dense,True,90,198,108,63,159,2046,0.001529,0.009517,308
qft_10,10,200,trivial,True,90,186,96,63,172,2146,0.001187,0.009621,296
qft_10,10,200,sabre,True,90,156,66,63,138,2146,0.003746,0.009102,266
qft_10,10,200,vf2,False,90,186,-1,63,-1,2146,0.001434,0.009416,296
qft_10,10,200,dense,True,90,213,123,63,185,2146,0.001528,0.009727,323
qft_10,10,200,trivial,True,90,192,102,63,170,2246,0.001157,0.009595,302
qft_10,10,200,sabre,True,90,132,42,63,147,2246,0.003826,0.008991,242
qft_10,10,200,vf2,False,90,192,-1,63,-1,2246,0.001628,0.009445,302
qft_10,10,200,dense,True,90,204,114,63,187,2246,0.001468,0.009484,314
qft_10,10,200,trivial,True,90,192,102,63,162,2346,0.001205,0.009672,302
qft_10,10,200,sabre,True,90,156,66,63,147,2346,0.003899,0.009169,266
qft_10,10,200,vf2,False,90,192,-1,63,-1,2346,0.001466,0.009638,302
qft_10,10,200,dense,True,90,213,123,63,175,2346,0.001510,0.009554,323
qft_10,10,200,trivial,True,90,189,99,63,164,2446,0.001140,0.009332,299
qft_10,10,200,sabre,True,90,135,45,63,172,2446,0.003881,0.009043,245
qft_10,10,200,vf2,False,90,189,-1,63,-1,2446,0.001539,0.009499,299
qft_10,10,200,dense,True,90,219,129,63,189,2446,0.001463,0.009900,329
qft_10,10,200,trivial,True,90,195,105,63,158,2546,0.001146,0.009352,305
qft_10,10,200,sabre,True,90,150,60,63,161,2546,0.003948,0.008967,260
qft_10,10,200,vf2,False,90,195,-1,63,-1,2546,0.001563,0.009637,305
qft_10,10,200,dense,True,90,231,141,63,180,2546,0.001465,0.009836,341
qft_10,10,200,trivial,True,90,201,111,63,179,2646,0.001143,0.009738,311
qft_10,10,200,sabre,True,90,147,57,63,156,2646,0.003906,0.008937,257
qft_10,10,200,vf2,False,90,201,-1,63,-1,2646,0.001523,0.009577,311
qft_10,10,200,dense,True,90,213,123,63,194,2646,0.001481,0.028004,323
qft_10,10,200,trivial,True,90,201,111,63,170,2746,0.001189,0.009738,311
qft_10,10,200,sabre,True,90,153,63,63,134,2746,0.004163,0.009275,263
qft_10,10,200,vf2,False,90,201,-1,63,-1,2746,0.001570,0.009527,311
qft_10,10,200,dense,True,90,210,120,63,162,2746,0.001522,0.009662,320
qft_10,10,200,trivial,True,90,189,99,63,180,2846,0.001189,0.009596,299
qft_10,10,200,sabre,True,90,132,42,63,157,2846,0.003981,0.008830,242
qft_10,10,200,vf2,False,90,189,-1,63,-1,2846,0.001544,0.009560,299
qft_10,10,200,dense,True,90,234,144,63,200,2846,0.001585,0.009914,344
qft_10,10,200,trivial,True,90,189,99,63,168,2946,0.001147,0.009350,299
qft_10,10,200,sabre,True,90,153,63,63,175,2946,0.004113,0.009221,263
qft_10,10,200,vf2,False,90,189,-1,63,-1,2946,0.001562,0.009503,299
qft_10,10,200,dense,True,90,222,132,63,192,2946,0.001473,0.009688,332
qft_10,10,200,trivial,True,90,204,114,63,171,3046,0.001181,0.009616,314
qft_10,10,200,sabre,True,90,150,60,63,135,3046,0.003990,0.009030,260
qft_10,10,200,vf2,False,90,204,-1,63,-1,3046,0.001537,0.009500,314
qft_10,10,200,dense,True,90,192,102,63,195,3046,0.001650,0.009499,302
qft_10,10,200,trivial,True,90,210,120,63,193,3146,0.001141,0.009445,320
qft_10,10,200,sabre,True,90,147,57,63,153,3146,0.003856,0.009194,257
qft_10,10,200,vf2,False,90,210,-1,63,-1,3146,0.001559,0.009607,320
qft_10,10,200,dense,True,90,204,114,63,188,3146,0.001503,0.009515,314
qft_10,10,200,trivial,True,90,189,99,63,176,3246,0.001160,0.009530,299
qft_10,10,200,sabre,True,90,162,72,63,162,3246,0.003889,0.009294,272
qft_10,10,200,vf2,False,90,189,-1,63,-1,3246,0.001460,0.009542,299
qft_10,10,200,dense,True,90,192,102,63,162,3246,0.001620,0.009425,302
qft_10,10,200,trivial,True,90,195,105,63,160,3346,0.001179,0.009398,305
qft_10,10,200,sabre,True,90,135,45,63,156,3346,0.004000,0.009028,245
qft_10,10,200,vf2,False,90,195,-1,63,-1,3346,0.001553,0.009514,305
qft_10,10,200,dense,True,90,201,111,63,179,3346,0.001530,0.009778,311
qft_10,10,200,trivial,True,90,183,93,63,176,3446,0.001141,0.009332,293
qft_10,10,200,sabre,True,90,156,66,63,173,3446,0.004068,0.009181,266
qft_10,10,200,vf2,False,90,183,-1,63,-1,3446,0.001461,0.009477,293
qft_10,10,200,dense,True,90,204,114,63,177,3446,0.001524,0.009583,314
qft_10,10,200,trivial,True,90,180,90,63,151,3546,0.001163,0.009522,290
qft_10,10,200,sabre,True,90,147,57,63,164,3546,0.003906,0.008945,257
qft_10,10,200,vf2,False,90,180,-1,63,-1,3546,0.001574,0.009273,290
qft_10,10,200,dense,True,90,222,132,63,181,3546,0.001477,0.009805,332
qft_10,10,200,trivial,True,90,204,114,63,188,3646,0.001147,0.009650,314
qft_10,10,200,sabre,True,90,135,45,63,181,3646,0.003830,0.008819,245
qft_10,10,200,vf2,False,90,204,-1,63,-1,3646,0.001633,0.009509,314
qft_10,10,200,dense,True,90,222,132,63,186,3646,0.001463,0.009757,332
qft_10,10,200,trivial,True,90,174,84,63,136,3746,0.001140,0.027356,284
qft_10,10,200,sabre,True,90,144,54,63,142,3746,0.003923,0.009104,254
qft_10,10,200,vf2,False,90,174,-1,63,-1,3746,0.001605,0.009357,284
qft_10,10,200,dense,True,90,207,117,63,176,3746,0.001506,0.009692,317
qft_10,10,200,trivial,True,90,189,99,63,166,3846,0.001159,0.009416,299
qft_10,10,200,sabre,True,90,138,48,63,199,3846,0.003773,0.009177,248
qft_10,10,200,vf2,False,90,189,-1,63,-1,3846,0.001545,0.009367,299
qft_10,10,200,dense,True,90,216,126,63,173,3846,0.001487,0.009534,326
qft_10,10,200,trivial,True,90,180,90,63,153,3946,0.001212,0.009420,290
qft_10,10,200,sabre,True,90,135,45,63,161,3946,0.003942,0.008850,245
